16384
-0.459612	-0.399136	-0.18152
-0.299999	-0.25791	-0.206645
-0.219239	-0.441751	-0.212008
-0.377886	-0.330911	-0.350262
-0.289011	-0.339403	-0.401719
-0.23251	-0.237954	-0.362077
-0.257335	-0.477859	-0.179004
-0.34727	-0.350535	-0.180489
-0.270083	-0.349432	-0.304933
-0.410892	-0.287133	-0.331813
-0.475721	-0.208516	-0.193774
-0.294405	-0.220602	-0.291943
-0.272615	-0.402763	-0.244876
-0.497118	-0.188998	-0.22395
-0.283401	-0.336376	-0.382511
-0.434256	-0.345586	-0.235221
-0.214004	-0.329868	-0.352984
-0.433679	-0.185944	-0.404794
-0.421459	-0.176371	-0.465147
-0.265461	-0.345871	-0.284353
-0.344039	-0.266004	-0.498468
-0.40558	-0.446588	-0.476167
-0.313204	-0.38819	-0.367132
-0.485169	-0.48225	-0.420687
-0.227673	-0.448076	-0.246887
-0.471652	-0.21329	-0.21721
-0.306308	-0.490517	-0.179652
-0.341103	-0.474769	-0.290244
-0.333091	-0.358016	-0.447862
-0.198982	-0.204732	-0.192424
-0.327417	-0.28548	-0.443268
-0.198394	-0.27833	-0.469693
-0.360652	-0.475623	-0.263778
-0.251855	-0.456116	-0.40795
-0.493045	-0.309029	-0.478851
-0.194653	-0.202431	-0.466628
-0.181852	-0.445329	-0.38563
-0.394196	-0.441689	-0.270521
-0.418043	-0.321867	-0.300608
-0.200079	-0.383443	-0.310166
-0.447878	-0.174617	-0.386198
-0.428223	-0.175051	-0.177459
-0.477644	-0.409787	-0.25169
-0.426716	-0.253841	-0.185186
-0.270023	-0.284022	-0.308584
-0.47817	-0.331577	-0.497552
-0.463675	-0.454637	-0.310432
-0.412313	-0.295154	-0.388889
-0.436002	-0.273431	-0.300255
-0.299035	-0.414094	-0.225806
-0.195007	-0.255952	-0.374821
-0.282224	-0.203689	-0.315368
-0.437787	-0.272705	-0.245073
-0.212966	-0.179579	-0.202462
-0.454407	-0.30556	-0.223136
-0.382023	-0.316136	-0.368213
-0.384785	-0.187981	-0.375598
-0.416934	-0.413715	-0.466337
-0.342466	-0.279222	-0.450232
-0.260079	-0.430069	-0.29104
-0.311833	-0.47304	-0.253486
-0.288865	-0.443893	-0.211934
-0.493035	-0.4639	-0.471916
-0.255775	-0.249998	-0.430232
-0.464599	-0.300149	-0.359704
-0.304634	-0.219384	-0.356472
-0.427058	-0.248443	-0.437758
-0.481619	-0.487953	-0.39083
-0.281879	-0.285239	-0.422811
-0.366019	-0.431202	-0.241427
-0.467581	-0.204017	-0.215508
-0.455377	-0.378754	-0.298544
-0.307864	-0.331652	-0.35719
-0.412294	-0.355069	-0.197456
-0.393523	-0.248715	-0.326631
-0.365406	-0.409531	-0.434755
-0.198382	-0.402737	-0.220989
-0.379923	-0.253308	-0.200692
-0.378849	-0.421455	-0.274934
-0.374731	-0.485782	-0.216229
-0.308767	-0.318604	-0.177174
-0.487153	-0.194152	-0.484178
-0.29829	-0.35435	-0.463069
-0.257063	-0.380516	-0.437048
-0.34961	-0.204849	-0.449887
-0.215087	-0.174552	-0.192281
-0.339469	-0.370687	-0.196371
-0.333102	-0.181489	-0.29395
-0.32326	-0.287429	-0.310076
-0.22506	-0.240957	-0.275622
-0.309822	-0.304374	-0.246699
-0.451377	-0.413054	-0.279247
-0.483669	-0.36468	-0.312412
-0.358117	-0.286436	-0.188126
-0.248029	-0.273929	-0.208444
-0.274185	-0.205277	-0.184294
-0.318717	-0.254299	-0.301023
-0.249408	-0.173472	-0.454804
-0.383096	-0.478673	-0.410036
-0.2146	-0.34672	-0.362288
-0.461966	-0.24171	-0.345785
-0.264771	-0.181231	-0.350888
-0.441256	-0.343669	-0.245207
-0.416564	-0.473734	-0.384676
-0.374567	-0.225122	-0.376194
-0.481049	-0.475539	-0.467111
-0.258754	-0.270144	-0.413362
-0.390617	-0.498545	-0.302726
-0.256393	-0.488418	-0.465999
-0.3196	-0.255031	-0.3872
-0.390313	-0.455806	-0.271117
-0.27514	-0.403355	-0.282634
-0.356462	-0.19555	-0.466767
-0.462637	-0.479143	-0.278004
-0.441267	-0.36417	-0.399376
-0.469847	-0.362678	-0.236893
-0.277671	-0.4438	-0.293243
-0.203188	-0.406192	-0.19632
-0.329632	-0.476292	-0.280813
-0.292452	-0.214973	-0.437125
-0.241807	-0.477312	-0.208412
-0.339071	-0.321896	-0.373195
-0.244262	-0.45882	-0.215137
-0.217507	-0.235495	-0.494394
-0.396394	-0.41446	-0.456653
-0.197719	-0.359245	-0.196885
-0.280245	-0.261355	-0.299928
-0.20843	-0.282312	-0.296809
-0.446749	-0.393881	-0.24556
-0.203762	-0.293393	-0.452861
-0.396347	-0.241524	-0.390195
-0.325531	-0.242284	-0.29471
-0.269292	-0.370259	-0.312038
-0.208265	-0.317318	-0.349429
-0.37528	-0.307645	-0.383912
-0.362929	-0.480484	-0.481732
-0.194963	-0.236431	-0.274859
-0.425228	-0.184846	-0.411477
-0.434604	-0.367654	-0.181154
-0.456382	-0.333397	-0.354423
-0.317143	-0.271651	-0.223427
-0.414442	-0.310765	-0.48189
-0.20781	-0.450922	-0.293836
-0.394078	-0.18514	-0.175434
-0.451462	-0.286042	-0.349905
-0.343169	-0.26517	-0.336432
-0.333895	-0.178633	-0.177987
-0.223525	-0.287447	-0.280213
-0.420776	-0.394446	-0.258975
-0.293944	-0.196908	-0.290369
-0.460878	-0.190203	-0.472603
-0.214367	-0.22876	-0.38519
-0.339416	-0.487185	-0.22853
-0.224204	-0.304979	-0.183663
-0.181926	-0.309489	-0.350843
-0.490567	-0.361129	-0.198011
-0.247403	-0.352495	-0.192676
-0.251001	-0.310449	-0.315366
-0.299413	-0.318725	-0.415243
-0.33773	-0.292366	-0.355685
-0.395842	-0.449114	-0.351343
-0.284244	-0.227897	-0.427374
-0.177186	-0.407122	-0.373483
-0.44287	-0.312003	-0.427236
-0.227661	-0.401312	-0.479526
-0.312589	-0.488622	-0.313702
-0.304963	-0.314916	-0.301022
-0.248562	-0.20996	-0.177452
-0.293053	-0.422121	-0.211529
-0.362143	-0.435225	-0.432689
-0.305008	-0.43389	-0.276194
-0.191642	-0.376759	-0.177258
-0.252813	-0.459971	-0.302706
-0.455344	-0.39563	-0.23584
-0.193106	-0.299524	-0.337944
-0.35946	-0.294776	-0.459839
-0.466864	-0.320255	-0.310259
-0.245443	-0.178639	-0.409468
-0.337395	-0.342744	-0.445861
-0.449165	-0.292336	-0.480341
-0.325792	-0.438441	-0.179082
-0.278629	-0.498364	-0.225291
-0.442227	-0.382953	-0.439643
-0.378781	-0.360232	-0.37725
-0.488136	-0.373734	-0.202226
-0.323636	-0.490614	-0.435072
-0.482978	-0.401639	-0.322842
-0.246852	-0.275107	-0.281267
-0.235979	-0.234947	-0.329412
-0.308943	-0.440706	-0.293798
-0.340849	-0.339268	-0.22409
-0.290758	-0.372957	-0.27412
-0.364604	-0.476275	-0.45022
-0.282401	-0.276875	-0.454625
-0.412128	-0.217053	-0.354591
-0.195424	-0.367885	-0.347446
-0.210433	-0.390592	-0.354463
-0.369856	-0.34438	-0.320002
-0.266103	-0.25868	-0.317129
-0.354295	-0.451861	-0.362906
-0.216194	-0.186244	-0.34331
-0.408799	-0.224019	-0.281421
-0.231865	-0.362283	-0.367955
-0.202015	-0.440298	-0.336413
-0.262141	-0.458053	-0.210587
-0.233791	-0.483566	-0.376612
-0.381209	-0.220996	-0.398541
-0.451544	-0.217907	-0.398103
-0.275637	-0.354281	-0.179923
-0.287148	-0.194153	-0.247261
-0.487354	-0.423677	-0.220306
-0.449551	-0.189048	-0.425157
-0.191209	-0.305551	-0.210965
-0.274742	-0.308523	-0.403416
-0.310124	-0.295436	-0.177751
-0.413897	-0.420965	-0.327075
-0.235208	-0.192482	-0.287456
-0.428613	-0.202019	-0.226106
-0.206985	-0.302182	-0.451777
-0.417864	-0.441086	-0.331723
-0.234377	-0.443705	-0.3735
-0.488946	-0.399085	-0.208363
-0.440421	-0.216174	-0.372237
-0.347591	-0.335667	-0.291439
-0.225454	-0.205376	-0.37407
-0.315288	-0.415358	-0.285363
-0.485868	-0.2158	-0.328385
-0.188056	-0.221065	-0.294567
-0.415365	-0.394305	-0.420295
-0.496902	-0.183964	-0.444889
-0.294106	-0.357741	-0.427135
-0.307772	-0.366018	-0.299752
-0.488864	-0.236094	-0.176695
-0.356714	-0.177439	-0.360092
-0.250314	-0.371398	-0.451228
-0.440998	-0.335658	-0.419404
-0.218085	-0.321305	-0.43039
-0.192952	-0.223899	-0.32881
-0.482542	-0.43393	-0.470324
-0.298724	-0.417654	-0.228734
-0.401726	-0.443963	-0.441983
-0.259184	-0.286125	-0.252695
-0.493687	-0.31388	-0.474202
-0.178925	-0.44078	-0.353261
-0.215407	-0.378356	-0.187329
-0.398912	-0.253152	-0.249236
-0.425857	-0.472737	-0.332692
-0.274072	-0.222654	-0.473687
-0.430825	-0.325155	-0.316196
-0.330038	-0.390697	-0.285296
-0.366348	-0.230362	-0.406765
-0.306512	-0.344837	-0.262822
-0.441667	-0.383057	-0.482491
-0.256093	-0.485208	-0.461886
-0.307855	-0.493852	-0.203046
-0.462119	-0.318065	-0.321105
-0.177679	-0.344027	-0.280812
-0.174386	-0.291836	-0.321516
-0.433725	-0.297085	-0.290029
-0.37555	-0.335336	-0.182635
-0.39021	-0.468543	-0.183403
-0.484464	-0.308653	-0.438071
-0.424814	-0.179626	-0.30035
-0.389167	-0.415637	-0.227458
-0.331412	-0.302826	-0.195964
-0.322643	-0.269268	-0.41872
-0.396479	-0.35451	-0.195402
-0.211937	-0.200564	-0.339768
-0.318793	-0.432025	-0.468104
-0.449553	-0.242415	-0.49477
-0.206346	-0.179452	-0.22198
-0.18094	-0.380038	-0.191217
-0.39201	-0.319711	-0.277238
-0.278421	-0.429522	-0.17597
-0.392101	-0.233148	-0.223976
-0.242674	-0.207121	-0.178646
-0.27159	-0.386425	-0.265435
-0.442777	-0.306787	-0.490673
-0.49914	-0.482546	-0.248151
-0.239392	-0.228584	-0.405085
-0.296097	-0.176479	-0.446307
-0.471109	-0.379837	-0.362721
-0.34509	-0.404764	-0.182861
-0.192663	-0.449593	-0.313649
-0.404269	-0.434753	-0.488494
-0.379658	-0.348359	-0.47793
-0.304828	-0.414065	-0.363657
-0.263391	-0.457479	-0.27664
-0.418624	-0.296568	-0.328463
-0.301844	-0.207021	-0.313688
-0.291493	-0.353353	-0.234385
-0.386212	-0.196262	-0.249712
-0.332876	-0.343074	-0.452889
-0.450417	-0.366606	-0.376545
-0.36792	-0.268475	-0.257474
-0.226797	-0.412208	-0.385002
-0.268723	-0.441664	-0.231939
-0.424047	-0.474942	-0.208251
-0.379809	-0.204846	-0.246222
-0.446305	-0.497898	-0.336786
-0.437579	-0.194056	-0.482148
-0.468975	-0.188254	-0.299179
-0.24083	-0.328885	-0.301107
-0.378281	-0.242184	-0.199555
-0.445315	-0.363181	-0.495008
-0.462422	-0.272418	-0.419172
-0.218074	-0.400115	-0.442612
-0.270055	-0.277995	-0.46626
-0.232109	-0.386025	-0.277448
-0.197097	-0.444266	-0.226945
-0.239485	-0.216935	-0.24527
-0.263934	-0.250285	-0.360037
-0.355413	-0.453953	-0.183705
-0.317471	-0.469792	-0.209206
-0.179084	-0.392832	-0.426235
-0.356209	-0.24103	-0.398068
-0.320817	-0.328807	-0.223897
-0.324527	-0.288709	-0.334168
-0.466956	-0.195431	-0.196624
-0.356723	-0.239978	-0.397181
-0.496201	-0.445006	-0.348806
-0.489724	-0.460584	-0.338373
-0.420699	-0.278005	-0.481686
-0.174237	-0.266593	-0.410508
-0.442062	-0.400215	-0.409903
-0.186099	-0.332513	-0.336752
-0.485084	-0.192035	-0.292939
-0.426729	-0.493178	-0.360265
-0.173667	-0.383004	-0.44329
-0.451761	-0.442924	-0.456647
-0.235924	-0.466691	-0.273581
-0.446098	-0.387993	-0.323767
-0.445978	-0.315859	-0.303686
-0.368473	-0.361382	-0.470021
-0.294901	-0.448979	-0.37609
-0.192767	-0.468141	-0.492526
-0.433874	-0.304501	-0.275898
-0.276261	-0.441666	-0.407124
-0.333307	-0.381714	-0.473195
-0.214478	-0.464724	-0.47835
-0.295433	-0.433172	-0.381281
-0.431351	-0.313694	-0.186175
-0.334812	-0.221608	-0.318377
-0.301789	-0.425209	-0.252451
-0.481145	-0.235823	-0.337963
-0.31168	-0.309215	-0.226968
-0.229251	-0.413404	-0.480349
-0.425729	-0.182653	-0.429334
-0.390249	-0.447602	-0.497218
-0.208054	-0.280736	-0.432066
-0.177902	-0.383404	-0.349304
-0.370409	-0.45425	-0.270408
-0.28281	-0.193062	-0.173792
-0.203193	-0.375895	-0.471839
-0.205079	-0.289973	-0.375986
-0.345161	-0.358975	-0.251879
-0.264894	-0.369794	-0.211532
-0.459288	-0.180878	-0.395178
-0.48601	-0.495246	-0.402463
-0.291014	-0.470436	-0.392372
-0.244216	-0.182812	-0.335736
-0.197269	-0.473249	-0.262341
-0.326497	-0.381924	-0.272109
-0.491981	-0.334085	-0.214388
-0.21807	-0.201104	-0.417083
-0.265116	-0.410642	-0.432503
-0.404622	-0.433104	-0.441887
-0.231269	-0.216705	-0.331693
-0.230924	-0.199756	-0.42916
-0.488869	-0.25966	-0.216015
-0.447174	-0.397071	-0.311053
-0.356483	-0.252507	-0.453274
-0.334565	-0.257903	-0.408832
-0.284373	-0.215999	-0.443914
-0.494493	-0.389007	-0.462858
-0.307214	-0.239407	-0.321196
-0.220735	-0.230122	-0.415516
-0.245026	-0.19826	-0.491955
-0.206347	-0.35946	-0.340286
-0.354964	-0.411645	-0.320529
-0.484983	-0.194468	-0.489964
-0.473071	-0.299246	-0.196167
-0.450955	-0.218194	-0.490111
-0.258664	-0.26068	-0.461455
-0.303029	-0.249461	-0.287297
-0.211092	-0.253113	-0.464525
-0.331758	-0.282327	-0.237574
-0.202132	-0.284365	-0.33903
-0.325649	-0.308015	-0.341485
-0.410274	-0.212229	-0.301487
-0.405976	-0.418968	-0.254293
-0.42614	-0.481443	-0.394969
-0.353896	-0.222794	-0.393334
-0.429414	-0.215089	-0.35422
-0.361398	-0.495046	-0.236535
-0.212113	-0.473485	-0.247741
-0.277655	-0.231993	-0.327953
-0.276166	-0.310448	-0.262279
-0.27946	-0.173891	-0.493613
-0.446958	-0.277843	-0.282678
-0.360931	-0.430833	-0.460705
-0.239943	-0.353048	-0.248696
-0.270051	-0.339597	-0.276567
-0.32387	-0.431057	-0.305258
-0.221928	-0.241906	-0.192199
-0.199752	-0.451344	-0.425786
-0.428352	-0.286673	-0.346928
-0.23424	-0.481676	-0.480263
-0.424135	-0.492687	-0.247907
-0.235041	-0.438091	-0.429216
-0.470762	-0.450198	-0.326696
-0.424434	-0.414147	-0.311411
-0.477136	-0.278524	-0.358839
-0.259287	-0.318562	-0.354997
-0.343926	-0.24592	-0.288213
-0.301712	-0.448158	-0.232309
-0.429346	-0.343491	-0.195492
-0.304706	-0.393036	-0.392811
-0.185183	-0.474012	-0.387132
-0.350223	-0.180725	-0.259808
-0.496642	-0.270697	-0.306188
-0.482014	-0.400878	-0.459174
-0.281019	-0.182223	-0.495664
-0.459614	-0.337826	-0.281146
-0.37474	-0.233233	-0.447628
-0.287584	-0.29412	-0.481839
-0.376017	-0.373727	-0.487694
-0.212485	-0.291968	-0.337567
-0.497672	-0.464312	-0.194306
-0.192919	-0.36145	-0.361866
-0.281396	-0.216703	-0.199853
-0.468816	-0.463166	-0.25858
-0.370312	-0.40196	-0.203193
-0.29798	-0.370138	-0.255036
-0.488698	-0.427855	-0.364703
-0.397126	-0.486048	-0.273301
-0.482454	-0.441981	-0.214578
-0.294155	-0.342555	-0.207663
-0.498163	-0.459541	-0.292041
-0.363433	-0.311948	-0.316612
-0.312085	-0.428084	-0.319295
-0.398328	-0.350633	-0.440738
-0.407186	-0.252499	-0.434492
-0.262334	-0.327577	-0.315358
-0.240765	-0.428866	-0.262398
-0.335373	-0.313344	-0.333056
-0.219055	-0.358678	-0.390428
-0.453915	-0.17667	-0.473868
